YEAR,EVENT_TYPE,TOR_F_SCALE
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Tornado,F0
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F2
1979,Tornado,F2
1979,Hail,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Tornado,F0
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Hail,
1979,Tornado,F0
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Hail,
1979,Tornado,F1
1979,Tornado,F1
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F1
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F2
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F1
1979,Tornado,F0
1979,Tornado,F3
1979,Hail,
1979,Tornado,F3
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F2
1979,Tornado,F2
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F1
1979,Tornado,F0
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F2
1979,Tornado,F2
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Tornado,F2
1979,Tornado,F1
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F1
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,
1979,Thunderstorm Wind,
1979,Tornado,
1979,Tornado,
1979,Tornado,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F2
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F3
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F4
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F2
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F1
1979,Tornado,F2
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Tornado,F1
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F0
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F1
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F2
1979,Tornado,F1
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F2
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F1
1979,Tornado,F0
1979,Hail,
1979,Tornado,F0
1979,Tornado,F1
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F2
1979,Tornado,F2
1979,Tornado,F2
1979,Tornado,F1
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F3
1979,Tornado,F0
1979,Tornado,F2
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Tornado,F2
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F0
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F2
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Hail,
1979,Tornado,F0
1979,Tornado,F0
1979,Hail,
1979,Hail,
1979,Hail,
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F3
1979,Tornado,F1
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F1
1979,Tornado,F1
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Hail,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F0
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F3
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F3
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F1
1979,Tornado,F1
1979,Tornado,F3
1979,Tornado,F2
1979,Tornado,F1
1979,Tornado,F2
1979,Tornado,F2
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Tornado,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Tornado,F2
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F1
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F0
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Tornado,F2
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F2
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F1
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F3
1979,Tornado,F2
1979,Hail,
1979,Tornado,F1
1979,Tornado,F1
1979,Tornado,F1
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Hail,
1979,Tornado,F3
1979,Hail,
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F0
1979,Tornado,F1
1979,Hail,
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Tornado,F2
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Tornado,F0
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Tornado,F1
1979,Thunderstorm Wind,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Thunderstorm Wind,
1979,Tornado,F0
1979,Tornado,F0
1979,Tornado,F0
1979,Hail,
1979,Tornado,F0
1979,Tornado,F0
1979,Thunderstorm Wind,
1979,Tornado,F1
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Hail,
1979,Thunderstorm Wind,
